,ENSG00000000003.17,ENSG00000000005.6,ENSG00000000419.15,ENSG00000000457.15,ENSG00000000460.18,ENSG00000000938.14,ENSG00000000971.18,ENSG00000001036.15,ENSG00000001084.14,ENSG00000001167.16,ENSG00000001460.19,ENSG00000001461.20,ENSG00000001497.19,ENSG00000001561.8,ENSG00000001617.13,ENSG00000001626.19,ENSG00000001629.11,ENSG00000001630.19,ENSG00000001631.18,ENSG00000002016.19,ENSG00000002330.15,ENSG00000002549.14,ENSG00000002586.21,ENSG00000002587.11,ENSG00000002726.22,ENSG00000002745.13,ENSG00000002746.16,ENSG00000002822.17,ENSG00000002834.20,ENSG00000002919.16,ENSG00000002933.10,ENSG00000003056.9,ENSG00000003096.16,ENSG00000003137.9,ENSG00000003147.20,ENSG00000003249.16,ENSG00000003393.17,ENSG00000003400.17,ENSG00000003402.22,ENSG00000003436.17,ENSG00000003509.17,ENSG00000003756.18,ENSG00000003987.15,ENSG00000003989.19,ENSG00000004059.12,ENSG00000004139.15,ENSG00000004142.13,ENSG00000004399.14,ENSG00000004455.19,ENSG00000004468.14
SRR17333243,0.6826441,-0.217289,-0.29852584,-0.50895876,0.3359294,-0.20137835,-0.714734,-0.4193646,-0.07683165,-0.23433176,-0.4050918,-0.14398724,-0.2900821,-0.6268845,0.14383464,-0.20214671,-0.027438862,0.9081864,-0.019802958,-0.110874,-0.10632193,-0.15445085,0.9383759,-0.47497517,-0.255999,-0.44384924,-0.2766489,-0.13570352,0.19607933,-0.5117523,0.2604907,-0.23279104,-0.1876377,-0.39853165,-0.010483833,-0.43851745,-0.011841085,-0.16309951,0.32256532,0.41777584,-0.06029641,-0.057737857,-0.2781232,-0.40892798,-0.02053011,-0.6915662,-0.39541978,-0.27330133,-0.42443502,-0.51088125
SRR17333245,-0.5463817,-0.1985885,0.27083993,0.063866936,0.14897184,0.057252336,0.8746581,0.62185615,0.018389568,0.40077248,0.65235305,-0.29700348,-0.121209085,-0.3058569,-0.53559065,-0.18433952,0.18242669,-0.67212224,0.13706723,-0.7042985,-0.09898043,-0.030745946,1.2662284,0.8720534,-0.25913337,-0.4771439,-0.26402676,-0.2120586,0.3441555,-0.29136422,0.09300798,0.5345267,-0.3950019,-0.3925905,0.10670215,-0.41284996,-0.2280038,-0.3315764,1.0309298,0.9876524,-0.75285506,0.21682392,-0.27442792,0.50746953,0.17093244,-0.4221018,0.19658062,-0.2504196,0.19862328,0.17949924
SRR17333246,-0.5505783,-0.216078,-0.0691193,0.15125512,0.33894482,0.32657066,-0.6254608,-0.38546157,1.033016,-0.023144701,-0.21612999,0.7249921,0.3652467,0.7969472,-0.15873824,-0.1947702,0.1648869,-0.28295082,0.41906416,0.61427,0.35750544,0.045387592,1.3276618,0.57307404,-0.25794613,-0.46802604,-0.23147611,-0.08289141,1.0654776,-0.4526602,-0.5973314,0.33649623,0.40235323,12.450776,0.079811156,-0.37279403,-0.081227355,-0.010183892,1.1464738,1.9151685,0.07485558,0.72969365,-0.2704426,-0.435521,0.55465907,-0.23334847,0.14799516,0.47142866,0.37851244,-0.6405983
SRR17333247,-0.55123055,-0.2786915,-0.102768965,0.04876747,-0.3594739,-0.25927925,-0.4826053,-0.10880644,-0.40431494,-0.17433836,-0.11082369,0.10647168,-0.3621941,-0.23690316,-0.4618333,-0.2936514,-0.17915748,0.16600545,-0.03495998,-0.3255119,-0.23444241,-0.09538504,0.88801503,-0.4792659,-0.26133955,0.2913308,-0.2943431,-0.1985675,0.15894154,-0.35070837,0.3454677,-0.12211376,-0.12386728,-0.42978173,-0.1280221,0.05338459,-0.18018739,-0.37323484,-0.070180446,0.1641601,-0.49860096,0.051215366,-0.2524125,-0.4164532,0.10626362,-0.77138996,-0.4329223,-0.48317778,-0.30965525,-0.37549257
SRR17333248,-0.037885927,-0.27199662,0.51500475,-0.42929316,-0.28087318,0.8826922,0.17880912,-0.37069598,0.069276944,0.7663978,0.0036863934,-0.47845644,-0.21458922,-0.28157943,0.2620422,-0.26896614,-0.3387515,-0.10971089,-0.20219499,-0.3965184,-0.22148265,-0.37490273,-0.15677735,-0.47484645,0.3578522,0.7582577,-0.29275537,-0.34827694,0.095567994,0.11747384,1.2741643,-0.3107,0.10387284,-0.4277158,-0.34602463,0.660731,0.10164521,-0.31111097,0.18043998,-0.08240599,0.012586415,-0.15425864,-0.23953936,-0.3090333,-0.27605122,-0.57382065,-0.24633068,-0.29410398,-0.18144238,-0.40276462
SRR17333249,-0.39746317,-0.22830245,-0.20620611,-0.14456256,-0.25814444,0.056505226,-0.15922849,-0.38594544,-0.05285318,0.009135406,-0.2902555,-0.00040169468,-0.4026623,0.7624477,0.5471644,-0.22499168,-0.18240653,0.37725472,0.09124337,-0.36782342,0.03465585,-0.10402453,0.6282047,-0.122706,0.76167697,-0.44143066,-0.27779043,-0.20093344,0.30361533,0.004591005,2.079198,-0.08360613,0.11832372,-0.4137627,-0.22354977,-0.31473976,-0.2595946,-0.26668584,0.062687114,0.24449077,-0.6012545,0.055282086,-0.2737807,-0.40912762,0.17709175,-0.6981351,-0.32158208,-0.30729502,-0.021796372,-0.37258068
SRR17333250,0.082020536,-0.27665767,-0.19610906,-0.20509425,-0.45533392,-0.18767191,-0.08749674,-0.09860434,-0.3217796,-0.07952513,0.96771896,-0.24933209,-0.15378788,-0.46571925,-0.45862406,-0.28959754,-0.23415819,0.5113097,-0.050274756,-0.30737033,-0.18365483,-0.18004623,0.28029764,1.2371442,-0.2614532,-0.19184555,-0.28554752,-0.22713909,0.10586786,-0.2659277,-0.35907477,-0.17067456,-0.07255544,-0.42945498,-0.24439052,-0.022977598,-0.30957022,-0.4669946,-0.03933731,0.5219253,0.22799556,-0.08378779,-0.25428718,-0.4159638,0.09812461,-0.5182053,-0.40850577,-0.5861634,-0.2489201,-0.2981488
SRR17333251,-0.19937794,-0.20043297,0.20403114,-0.21380132,-0.44777936,-0.20319523,-0.5658016,0.10497568,0.10484627,-0.2664446,-0.7611624,-0.092502825,-0.041100353,-0.5642194,1.326032,0.51182324,-0.10975325,0.63093185,-0.33760166,0.068770885,-0.4395199,-0.15677364,-0.39533734,0.297649,-0.26090533,-0.48307323,-0.41189662,0.05911084,-0.30092448,0.5578871,0.63713455,-0.014633391,-0.5739408,0.17798139,-0.33535814,0.0009379426,-0.62894535,0.051490102,-0.3577335,-0.3971026,-0.44552743,-0.3790932,-0.26857203,0.23693901,0.016353419,-0.48370892,0.25762042,0.0029921355,-0.12983733,-0.78973556
SRR17333252,-0.5330454,-0.2145152,-0.22145605,-0.29787314,-0.34760997,-0.32543516,2.1416698,-0.49012923,-0.17569721,-0.08688872,-0.06434436,-0.27547157,-0.1752697,1.5770861,1.9591721,-0.31607258,-0.2772116,-0.748854,-0.3374289,-0.09476623,-0.40693343,-0.3723662,-0.33665887,-0.5331882,-0.25875375,-0.44641134,-0.33223602,-0.15772074,-0.40435126,-0.05794408,-0.21475329,-0.39891872,1.2949431,0.5381393,-0.20108515,0.33286545,-0.15438509,0.143658,-0.3781436,-0.42790645,0.5382195,-0.37721586,-0.27450892,-0.42030555,-0.26398173,-0.25846526,0.57305944,0.5295265,0.16370077,-0.16678753
SRR17333253,-0.54969925,-0.2044497,-0.017756203,0.16844031,-0.19266194,0.23208338,0.9762546,-0.10996557,0.3736668,-0.0030686571,1.10109,0.5758862,0.22058132,0.436744,0.12493222,-0.18651962,0.09752248,-0.7588082,0.6111376,-0.10122641,-0.065943815,-0.0880961,3.2430894,-0.48702767,-0.25619146,-0.46823367,-0.28389186,0.14305513,1.0670929,-0.22926255,0.24290319,0.32207027,-0.42101955,-0.39410782,0.5413692,0.8118785,-0.072971016,0.40011752,0.873393,2.5536973,-0.11166066,0.59598374,-0.2827043,-0.43534502,0.5600385,-0.44640815,0.124928325,-0.1285524,0.20859921,-0.5537626
SRR17333254,0.8352901,-0.18428366,-0.19522215,0.059621863,0.044305287,-0.11181475,-0.7496474,0.09645496,0.430946,-0.08257065,-0.7658196,-0.33229086,-0.022142624,0.09822755,-0.36462018,0.70699865,-0.12531382,-0.11184383,-0.39591348,-0.7226392,-0.35045278,-0.28277394,-0.3362818,-0.25621814,-0.25489378,0.29522413,1.6939275,0.0006413438,-0.28646505,-0.003238894,2.134313,-0.28978324,-0.22667006,-0.1955427,-0.3611225,-0.16408205,-0.50934964,-0.19769919,-0.23034222,-0.27643424,-0.24184799,-0.27567,-0.25094917,-0.099466085,-0.43583786,0.8172298,-0.3463553,0.15467103,-0.0739775,-0.48545098
SRR17333256,1.1187831,-0.28102487,-0.19045575,-0.4367599,-0.011086384,-0.43005523,-0.3352599,-0.54611933,-0.17318527,-0.39295858,-0.78126335,-0.3999813,-0.51259923,-0.40090722,-0.07747664,-0.30163437,-0.45954734,-0.6391056,-0.48895127,-0.32363102,0.2420912,-0.46933946,-0.42624494,0.094992764,0.51845825,-0.048487753,0.5789261,-0.4076454,-0.43522048,-0.5417293,-0.61712456,-0.46159062,-0.37356666,-0.19734977,-0.47787002,-0.37230957,-0.3391363,-0.42633277,-0.43985948,-0.45043495,-0.4993429,-0.4478,-0.2635159,-0.40070435,-0.4236762,-0.3277074,-0.3001487,-0.4228371,-0.44662055,-0.47802126
SRR17333257,-0.5354257,-0.19178012,0.07428608,0.07049211,0.024801956,-0.24691306,-0.7228708,0.25307536,-0.09378174,-0.15702933,-0.76844084,-0.106908835,0.21390438,0.24906994,-0.03983311,-0.17727067,-0.15404221,0.02901997,-0.22487067,-0.3471518,-0.5325234,-0.2709009,-0.0108710965,1.0141675,1.05031,-0.34809753,-0.2557647,-0.26823714,-0.14304926,-0.1559877,-0.037014067,-0.082661115,0.0493014,-0.44256666,-0.08709168,0.34375322,0.03538642,-0.13042158,-0.14654256,-0.11434568,-0.56763095,-0.17915756,-0.26938725,0.26666567,-0.238595,0.99073017,0.13231792,0.07710766,-0.030157426,-0.036671337
SRR17333258,1.1452014,-0.2106287,-0.031901475,-0.42579806,-0.35218933,0.16583847,-0.059089147,-0.31234664,0.41802585,0.08674519,-0.0464873,-0.094600976,-0.324612,-0.009578116,0.2122711,-0.21725851,0.18167746,0.49150178,0.37730592,-0.18018225,-0.110596314,-0.052016377,1.146135,-0.4818125,-0.2570604,-0.46828708,1.1143123,-0.033121612,0.6167655,-0.17258406,-0.5976173,0.009503565,-0.32004377,-0.4082366,0.06719281,0.043377962,-0.032936588,-0.19944398,0.6855255,1.7164253,0.2676364,0.25027898,-0.2904778,-0.42238882,0.25017154,0.0084708035,-0.0071956846,-0.15994374,0.1604406,-0.36008117
SRR17333259,-0.5643539,-0.17002931,-0.50239676,0.37579346,-0.14206123,-0.32126758,0.42291373,0.13978408,-0.41760582,-0.31925547,0.6404271,0.13862291,-0.29658616,0.85406107,-0.55636436,-0.2070701,-0.35384312,0.2084615,-0.4093483,-0.28739756,-0.5834517,-0.37603807,-0.45376056,-0.50660807,-0.261678,0.92869145,-0.38124618,-0.2042252,-0.38283032,0.084102355,0.7854485,-0.3027895,-0.6023513,3.1542428,-0.46218014,-0.60070276,0.10454309,-0.4293837,-0.3673372,-0.40298375,0.7541492,-0.36461788,-0.2595822,-0.44613454,-0.2653066,-0.7268787,-0.40802765,-0.43234873,-0.43091223,0.54792494
SRR17333260,0.5793345,-0.17348295,-0.01636801,0.19282581,-0.037312068,-0.13904975,1.8860502,-0.34007287,-0.17006224,-0.24127692,0.11563367,-0.31282797,-0.15323535,-0.14778373,-0.5308162,-0.19569254,-0.26472354,1.1209172,-0.3141198,-0.7007575,-0.0691024,0.1622038,-0.115572214,5.0288625,-0.25518537,-0.29357085,-0.2731185,0.04399206,-0.12842086,-0.59089017,-0.58897597,-0.15835533,2.4153335,0.27369747,-0.2954273,-0.59006906,-0.21398191,-0.42619297,-0.07304854,0.03169968,1.2949604,-0.19579495,-0.27256364,-0.4345497,-0.18713106,0.2715948,-0.13592508,0.8611808,-0.36080354,-0.33079192
SRR17333261,0.041961942,-0.26752284,-0.16560037,-0.4134572,-0.39726782,-0.20882766,-0.16331051,-0.25435176,-0.24994001,-0.3778297,0.292919,-0.26585484,-0.3613669,-0.4796019,-0.38916767,-0.28960812,-0.38953143,-0.75865275,-0.32249913,-0.26958618,-0.25351977,-0.101707,-0.24735366,-0.5424583,0.12955101,-0.4756143,-0.35436618,-0.112622455,-0.3461626,-0.05783703,-0.2545732,-0.29572657,-0.59640133,-0.47360075,-0.2603534,0.6318325,-0.14486682,-0.26370484,-0.3358328,-0.08110909,-0.2753361,-0.2836442,1.4917513,-0.40682706,-0.26285937,-0.34867314,-0.17456174,-0.23672336,-0.3016556,-0.22243813
SRR17333262,-0.5280302,-0.20737994,-0.2628837,0.27348843,1.0880883,0.022100935,-0.7317579,-0.34876308,1.2410333,-0.2936763,-0.4762005,0.32806188,-0.26525527,-0.4541262,0.015155756,-0.29934663,0.0670465,-0.1813578,-0.07775828,-0.67528754,-0.4466516,-0.2484649,0.24033572,-0.51722264,-0.25187588,-0.433156,-0.38650718,-0.22279161,0.10413948,0.010492277,-0.5743124,-0.34701517,-0.26327106,1.1977012,0.24898712,-0.5315418,-0.45770955,-0.086328514,0.085660204,-0.117987,-0.79894793,0.09724132,-0.2729913,-0.022980483,-0.20331334,-0.4047965,-0.074995756,-0.57208645,-0.33805162,-0.62015235
SRR17333263,-0.5309707,-0.16362593,0.37234816,4.6761785,-0.75146943,0.2888475,-0.75538814,0.36951002,0.45935816,0.6519729,-0.62984437,-0.5802097,0.45846665,-0.7601847,-0.49592534,-0.27821118,0.2576867,-0.76104313,0.17374785,-0.72840434,-0.10606198,0.2668392,0.079713054,-0.4968528,-0.25184387,-0.24195006,-0.24042094,1.2800864,0.6133856,-0.77209336,-0.6114937,-0.19037256,-0.5648608,-0.4362464,0.2122864,5.917682,0.62098795,-0.6953313,0.94321185,0.278764,-0.8255158,0.43628582,-0.26145148,-0.4097335,-0.572328,-0.7668252,-0.62586147,-0.6335992,0.08984903,-0.7885699
SRR17333264,-0.40571412,-0.20378694,0.1636699,0.7021593,-0.2654257,0.17403267,-0.26279578,0.06767215,0.2496345,0.09805147,0.50459206,-0.057941053,0.073005736,-0.075696826,-0.5026062,-0.17155375,-0.12295257,0.48255116,-0.07752755,-0.5033894,-0.020993983,-0.0007073219,0.35217842,-0.46452227,-0.25831202,-0.47192615,-0.2012976,-0.083067104,0.18699478,0.07966309,0.55496323,-0.079940714,-0.14885993,-0.38611433,-0.05504658,-0.13827077,-0.117094696,0.2572292,0.19276148,0.3311259,-0.5125432,-0.06715388,-0.2576835,0.70975035,-0.1229239,-0.43191478,0.099817574,-0.21211119,0.047280885,0.23878385
SRR17333265,0.0073051294,-0.28192848,-0.121422045,-0.1422377,-0.39121535,-0.28637373,-0.6868367,0.10775975,-0.35994673,-0.29510853,-0.6415093,-0.4929701,-0.2591106,-0.23907167,0.36159438,-0.2793624,-0.4735834,0.011718811,-0.4991825,-0.028908188,-0.44742945,0.17785162,-0.45273396,0.48394394,-0.26287025,-0.30912367,-0.27460295,-0.13539313,-0.4339319,-0.40935624,0.055094905,-0.33853468,-0.24110216,-0.4582484,-0.48298994,-0.53782034,-0.3419063,-0.05160108,-0.46074253,-0.45267773,0.24893163,-0.40829486,-0.21783368,-0.40744427,-0.4418657,-0.36444214,-0.27607697,0.058040466,-0.27377257,0.82709366
SRR17333266,-0.31882545,-0.27815175,0.07348361,-0.39593086,-0.32199213,-0.06438276,-0.49333277,-0.09005845,-0.33607817,-0.14544983,-0.5931784,-0.18246761,-0.1496251,0.053204015,-0.10227119,-0.25489846,-0.31797644,0.047359895,-0.25949433,-0.041155387,-0.010955182,-0.19171017,0.12109071,-0.48338148,-0.26210672,-0.13961342,1.379657,0.07068002,-0.06103643,-0.1984555,0.594085,-0.19799858,0.1298184,-0.16066931,-0.24197023,-0.3210279,-0.13894199,-0.117060326,-0.19169097,0.027423956,-0.04160587,-0.1299356,-0.24583586,-0.3838951,-0.10522401,-0.09667279,-0.28095704,-0.09817498,-0.24863514,-0.28125814
SRR17333267,0.008804418,-0.2716726,0.1989722,0.6193591,-0.09100513,0.70497835,0.061701167,0.22070704,-0.27308646,0.3237593,-0.27413473,-0.3221527,-0.027782233,-0.33900082,0.25838676,-0.25974467,-0.053973254,0.9519962,0.24265182,0.24852134,-0.03275938,-0.023849051,0.3998511,-0.48176688,-0.059080012,-0.45305392,-0.31488088,-0.01196362,0.3481533,0.30594307,1.5843946,0.21757115,0.05171363,-0.45063475,-0.08458387,-0.38740593,0.24458067,0.42410073,0.7516569,0.6670693,0.48171103,0.47809574,-0.2698629,-0.38806924,0.008989576,-0.016866956,-0.24342275,0.7496018,0.08402233,-0.032660108
SRR17333268,-0.17820607,-0.2259876,-0.04490594,-0.09233839,-0.07465483,0.38327014,-0.13145381,0.2245974,-0.11680245,0.11685166,0.06293674,-0.41899008,-0.022342587,-0.46189883,-0.13803557,-0.2648058,-0.28110304,0.24131626,-0.20737024,1.1157798,-0.3093147,0.07078065,-0.1392684,-0.2272349,-0.2550252,-0.44889063,-0.3232761,0.4104004,-0.21533674,0.2705314,-0.028880196,0.11725645,-0.37364954,-0.44746202,-0.35490736,-0.27935508,0.35425374,-0.02671441,-0.18208173,-0.100388765,0.5319166,-0.0572749,-0.26965487,-0.3723827,-0.28884262,0.370509,-0.14797659,0.9623041,-0.045359142,-0.05622099
SRR17333269,-0.39462084,-0.2871278,-0.042026676,-0.03686452,-0.31292975,-0.25584328,-0.04798432,0.16504134,-0.36840448,-0.27060077,-0.074248075,-0.35899055,-0.21568345,-0.43013996,-0.5428803,-0.27556258,-0.43438664,-0.18689911,-0.42676905,-0.1909487,-0.22443764,-0.24264382,-0.4629834,-0.33908352,-0.2629203,-0.47325414,-0.32281303,-0.23539358,-0.38952634,-0.15233006,0.4434819,-0.28647292,-0.05556687,-0.4655497,-0.35685563,-0.53011876,-0.19521058,-0.008113843,-0.38854322,-0.37635633,0.27188236,-0.31729695,-0.2571962,-0.39923275,-0.36007062,0.24962123,-0.29940996,0.1243028,-0.27466425,0.06684671
SRR17333270,-0.5567461,-0.2613391,-0.0070714494,0.26416132,-0.33930346,0.0864671,-0.3635108,0.29227763,-0.34541896,-0.1052779,-0.53534234,-0.47974205,-0.17158253,-0.42814434,-0.5304254,-0.24770069,-0.37603492,0.5144201,-0.40765855,0.40713343,-0.42709652,0.08621005,-0.39924997,0.28372717,-0.05533221,-0.35057288,-0.22715637,0.012207491,-0.3677775,0.15184927,0.2649894,-0.20696926,-0.33995292,-0.12300473,-0.4172027,-0.5261705,0.064136736,0.42623633,-0.3724598,-0.3566538,0.051479228,-0.2666008,-0.2444362,-0.38870373,-0.35730428,-0.09751798,-0.1812392,0.9798212,-0.14550288,0.18292287
SRR17333271,-0.5494932,-0.2583963,-0.12002372,-0.11261942,0.010393146,0.31472716,-0.72226787,0.0655702,-0.19497085,0.05584794,0.02952845,-0.120802514,-0.0137409065,-0.26501325,-0.47820246,-0.24310859,0.25216922,0.5943674,0.18962316,0.012775927,0.14738414,-0.07159247,1.046913,-0.48095652,-0.26025558,-0.45941907,-0.29541582,0.3241811,0.6626985,-0.11229591,-0.6013961,0.85696965,0.010086099,0.0006046552,0.15965626,-0.23884805,0.13627572,-0.33878967,0.54792345,1.1352345,0.13088487,0.7432821,-0.27138007,-0.40409923,0.34892157,-0.31008092,-0.303814,0.110100046,-0.11535702,-0.59498113
SRR17333272,-0.5481092,-0.20859906,-0.093728215,-0.043420177,-0.12859316,0.098230556,0.52658194,-0.23154114,-0.0683281,-0.14689817,-0.036007937,0.048166733,-0.009162198,-0.6803029,-0.06608327,-0.21281303,-0.14698757,0.0049559358,0.048280947,0.06348179,0.103980996,-0.2022734,0.16129519,0.62939364,1.138503,-0.46762154,-0.2859159,-0.10657023,0.26756364,0.035553046,0.18279067,0.0038639058,-0.26618117,0.37825677,-0.13153851,-0.22043172,-0.4037345,-0.14151181,0.3078154,0.26298916,-0.3190055,0.13710977,-0.2821185,0.7677567,0.07572579,0.19714534,-0.1894075,0.31663093,-0.18600127,-0.4278888
SRR17333273,-0.54639333,-0.20195173,0.062365167,0.012871525,0.43656316,0.007550816,-0.71384877,-0.19049242,0.21773757,0.19475672,1.3322703,0.9541953,0.07803539,0.26657256,0.28021517,-0.2089878,0.32181767,-0.5087897,0.37533543,-0.3388706,0.42433357,0.04653389,2.3791475,-0.47876388,-0.25727436,-0.46318385,-0.3255394,0.11453681,1.2475563,-0.40311408,0.7092218,0.3321963,-0.59987205,-0.40227655,0.39341557,0.046022493,-0.33506298,0.10282451,0.78709024,1.7759528,-0.31500474,0.41846937,-0.28584877,-0.428523,0.7704371,0.5026109,0.172305,0.026910134,0.29200223,0.24162933
SRR17333274,1.0481924,-0.13670005,1.0476975,-0.8423151,-0.69620204,-0.24905647,-0.5649716,0.6193351,-0.47723523,0.21795893,4.5928364,-0.08165761,-0.35413525,-0.79369,-0.5525548,-0.23353544,-0.094331175,-0.765285,-0.107566506,-0.73511946,-0.26301467,0.797372,-0.18563934,7.38881,-0.26304823,-0.4530541,-0.33536327,-0.015334032,-0.22020735,-0.44066867,0.055944894,-0.12719765,1.028032,-0.47989035,-0.043744843,-0.6036796,-0.38730615,0.27544487,-0.27771154,-0.27116036,0.23573211,-0.265744,-0.26581186,-0.4483231,0.034857526,0.3358076,-0.3479362,0.33223844,-0.33935386,1.3208252
SRR17333276,0.27107385,-0.28449172,0.44970718,-0.06499191,-0.18149759,0.07408166,-0.41013232,0.16939794,-0.13689789,-0.016622433,-0.16609581,0.11336243,0.036111422,0.18310192,-0.52894354,-0.26403075,-0.16979913,0.436219,-0.23256582,0.28082293,0.14616852,0.21397643,0.110517025,-0.23495264,0.03620311,-0.4683457,-0.3419185,-0.1708615,-0.005590019,0.3787942,1.5481018,-0.10484815,-0.22877227,1.3200694,-0.060807817,-0.5911484,0.28655168,0.54103327,-0.10514994,-0.068519615,0.25282723,-0.06250196,-0.23701169,-0.40361795,-0.10179055,-0.029178876,-0.07436781,0.71355134,0.0826523,0.30520937
SRR17333277,-0.54116297,-0.16707085,0.56252885,-0.57681817,0.2393357,-0.0133408625,-0.7339406,0.49762586,0.21072406,0.25028577,-0.76356846,-0.09424101,-0.031397652,0.16557255,-0.37637603,-0.26828516,-0.2966641,0.09713312,-0.3507414,0.7828155,-0.2709061,-0.24200696,-0.1936591,-0.49956563,-0.25682577,0.2873971,-0.28810912,0.15768997,-0.078967124,-0.031818107,-0.5877953,-0.06631405,-0.33602834,-0.43951,-0.28675407,-0.039459888,-0.4997032,-0.13507672,-0.13497134,-0.14090402,-0.80556506,-0.12279368,-0.27549255,2.0456178,-0.322572,-0.6249748,0.31587005,0.12712744,-0.13150047,-0.22779448
SRR17333278,-0.40049726,-0.20663437,0.30233815,1.0208718,-0.31215632,0.08738188,0.04485965,-0.26774144,0.050300367,0.101744235,0.2643235,-0.21235056,0.6394278,0.04878295,-0.3058453,-0.1986637,0.17644385,0.24133533,0.118216164,0.83500993,0.48615795,-0.0040084887,0.07167722,-0.49040416,-0.25681993,-0.3397375,-0.3303215,0.01843064,0.36893883,0.16038539,-0.22073188,0.023543531,-0.08989561,0.36480278,-0.053885322,0.22064687,-0.132615,0.043962494,0.5087453,1.035139,0.46638125,0.20991123,2.2827494,-0.43473715,-0.18395843,-0.18934561,-0.02355766,-0.041586973,0.2597961,0.21501826
SRR17333279,0.17444193,-0.16472277,-0.21733817,-0.40662766,-0.2505452,-0.2437783,0.11826493,-0.80721605,-0.3356955,-0.19827148,0.22899352,-0.3944268,-0.1700045,-0.17280787,-0.30157986,-0.18200605,-0.38067192,-0.14845026,-0.45117322,-0.43104234,-0.3601625,-0.34909502,-0.39057863,-0.5165577,-0.25865778,-0.2241678,-0.2236791,-0.39931092,-0.39174616,-0.29128796,0.29779768,-0.15804185,-0.30958962,-0.4482476,-0.2895214,-0.59204155,-0.2151596,-0.24972327,-0.34635618,-0.39594254,-0.38066185,-0.25021473,-0.25468987,0.6448134,-0.3869458,0.49920884,-0.21971487,-0.44975778,-0.28260216,-0.14909758
SRR17333281,-0.15235439,-0.2257441,-0.18428063,0.47087422,0.6780618,-0.3964656,-0.14487725,-0.29994985,-0.36391154,-0.3160875,1.9603741,-0.11479644,-0.38284677,0.18648423,0.4980231,-0.22158626,-0.44667482,-0.6087648,-0.53417027,-0.20894685,0.024168314,-0.18181005,-0.38348413,-0.5402697,-0.2581129,0.28052902,-0.35931715,-0.18282048,-0.4180705,0.04360777,-0.16722603,-0.37850168,0.20783582,-0.47486898,-0.2804128,0.020132829,-0.2935185,-0.36578292,-0.43620545,-0.37930363,-0.73124415,-0.42081434,-0.24180779,-0.4381893,-0.32406068,0.077791564,-0.17389125,-0.3217387,-0.34654343,-0.2538012
SRR17333283,-0.5652905,-0.15707488,-0.12748773,0.7499313,0.6378704,0.1809153,1.8620127,0.016727563,-0.40177655,-0.081656314,-0.52579415,-0.49710104,-0.4641217,0.39639387,-0.53243196,-0.29971862,-0.07215146,-0.023438051,-0.10822909,-0.5683167,0.43522584,0.094541326,0.4167445,-0.38707107,-0.26248157,-0.36965147,-0.27596807,0.5605623,-0.051450722,0.40383604,-0.61148,0.08597798,-0.6016794,0.6667804,-0.20922333,-0.5993725,0.059278034,0.020885881,0.261525,0.3543296,0.20510647,0.0056264666,-0.2692826,-0.44945884,0.2060162,2.0264337,-0.20068581,1.1625764,0.2906362,0.08911491
SRR17333294,1.8507841,-0.15976535,-0.073330455,-0.68264,1.1132376,-0.054556943,1.9127854,0.70395267,-0.50689316,-0.18331589,-0.7672867,-0.14242369,-0.38969535,1.844923,0.42973754,-0.25744185,0.14516494,0.5964651,0.34755507,0.34186128,0.89145243,0.20500381,0.7458914,-0.45623502,-0.2622796,-0.4618073,-0.24633737,0.6191947,0.39063373,0.805409,-0.60355246,-0.11473861,0.18878277,-0.44288427,0.52024364,-0.5961678,-0.11197877,0.17953032,0.9190835,0.7587307,0.507269,0.37856343,-0.27122816,1.2632245,0.37665373,-0.77338797,0.1935377,-0.01515207,0.7061661,0.56864095
SRR17333295,-0.5263001,-0.2114994,0.00565945,-0.80817056,0.33845174,0.063951775,-0.10353295,0.05562128,-0.10199605,-0.4932978,-0.7094043,0.52043724,-0.0978844,0.33075085,-0.518113,-0.2684641,0.06946402,-0.70387536,0.17307793,-0.66350275,0.90730613,0.02279547,-0.056809675,-0.5129992,-0.25686496,-0.36602032,-0.37580156,0.0054540737,-0.053064737,-0.412083,-0.42478728,0.28435057,-0.5340341,0.0038844657,0.14185889,-0.5916804,-0.5385991,-0.6105969,0.051327888,0.5257641,-0.49020875,0.46384832,-0.28111947,-0.43879712,-0.20193675,-0.72033626,0.3273301,-0.4443945,0.1401333,0.4936712
SRR17333306,-0.56009054,-0.168251,0.23421535,0.6132586,2.0604289,0.47866285,-0.44622758,1.5359483,0.6140786,0.18362017,-0.7701677,0.1319149,-0.2464687,-0.7929729,4.5743585,-0.21973214,1.0914403,1.5173998,0.4716765,-0.7255149,-0.0862709,2.020751,2.8742993,-0.47052243,-0.26195866,-0.46586582,-0.2838228,0.42352763,1.1687981,1.1024919,-0.6042127,-0.086359754,-0.6037498,0.013670493,0.58579767,-0.59732676,1.7042801,-0.11273559,1.9921286,1.7237499,1.9352684,2.0551481,-0.2742407,-0.44730702,0.63120604,-0.6974847,-0.704167,0.84241,-0.23170386,0.7214155
