gene,det_rate_hc,hc_mean_count,time_glm_s,theta_glm,time_bglm_s,theta_bglm,time_lap_s,theta_lap
ENSG00000113212.7,0.15261044176706828,2.371485948562622,0.003037950024008751,4.758024559531256e-185,2.3686312889913097,0.10208752751350403,4.184912614990026,0.10741446912288666
ENSG00000113231.14,0.42369477911646586,6.035140514373779,0.008780247997492552,0.22511621600709442,1.4099544810014777,0.2251216471195221,4.249251218046993,0.24735304713249207
ENSG00000113240.15,0.9578313253012049,127.8473892211914,0.005730427976232022,1.638728160475346,2.191564445034601,0.9013432860374451,4.7914139709901065,0.9637893438339233
ENSG00000113249.15,0.2720883534136546,2.657630443572998,0.010484662954695523,0.12598114230290966,2.226422042993363,0.12621645629405975,4.072297348990105,0.17832481861114502
ENSG00000113263.15,0.9809236947791165,227.56324768066406,0.0051913170027546585,2.0675004186880868,2.349387545022182,1.193063497543335,4.806304983969312,1.3071675300598145
ENSG00000113269.15,0.9959839357429718,402.5481872558594,0.007825680018868297,3.6396064054404924,2.392883243970573,1.8432337045669556,4.8106839779648,2.0287563800811768
ENSG00000113272.15,0.9457831325301205,80.76305389404297,0.00542648701230064,1.5032199342477341,2.1835845580208115,1.0781586170196533,4.767405928985681,1.1574881076812744
ENSG00000113273.18,0.7911646586345381,31.12751007080078,0.005350746971089393,0.6894003944536501,2.326747176994104,0.6789450645446777,4.670764716982376,0.7620875239372253
ENSG00000113282.15,1.0,1053.971923828125,0.006520288996398449,8.214662252211143,2.1635337109910324,2.079890251159668,4.700366374047007,2.3063547611236572
ENSG00000113296.15,0.2761044176706827,3.842369556427002,0.010838758025784045,0.12202344099803028,2.1231033009826206,0.1349503993988037,4.029232670960482,0.14288699626922607
ENSG00000113300.14,0.9879518072289156,316.5773010253906,0.0059907130198553205,4.607834320621084,3.28140549804084,1.719744324684143,4.97651153896004,1.8625853061676025
ENSG00000113303.13,0.6596385542168675,26.007028579711914,0.007538537960499525,0.35156834941933485,0.5358574470155872,0.3573439419269562,5.1893035910325125,0.42993196845054626
ENSG00000113312.13,0.9979919678714859,467.0130615234375,0.006770083971787244,4.864296866093116,2.039597232011147,1.5393667221069336,5.296685334003996,1.6909445524215698
ENSG00000113318.12,0.9608433734939759,111.62550354003906,0.005723928974475712,2.06740536749622,2.06439404503908,1.5063233375549316,4.9137355469865724,1.6093279123306274
ENSG00000113319.14,0.9668674698795181,163.97691345214844,0.00559553102357313,2.0711992547397795,2.1930812770151533,1.4567357301712036,4.933362451964058,1.591143250465393
ENSG00000113328.22,0.9939759036144579,408.7760925292969,0.006255675980355591,4.9156894309445605,2.175223959959112,1.9167197942733765,4.884275914984755,2.0899062156677246
ENSG00000113356.14,0.9718875502008032,570.0361328125,0.005223704967647791,1.2705086596513027,2.232233702961821,0.9963089823722839,4.792255078034941,1.1699950695037842
ENSG00000113360.18,0.9829317269076305,289.1114501953125,0.005655834975186735,3.6344683016999375,2.213382421992719,1.979150652885437,4.887426376983058,2.160384178161621
ENSG00000113361.14,0.571285140562249,15.902610778808594,0.0103999639977701,0.2543151886086783,1.6270505510037765,0.2537592351436615,4.491968349029776,0.31056177616119385
ENSG00000113368.13,0.9759036144578314,308.1415710449219,0.0068209340097382665,3.016456246474057,2.098430255020503,1.4185991287231445,4.779514524969272,1.557925820350647
ENSG00000113369.9,0.9909638554216867,416.9136657714844,0.005688115023076534,4.094985239315383,2.180068109999411,1.8116018772125244,4.957287141995039,1.9852890968322754
ENSG00000113384.15,0.9939759036144579,317.62451171875,0.006263784947805107,4.944291513295953,2.3802206100081094,1.4524776935577393,4.729349470988382,1.56470787525177
ENSG00000113387.14,0.9959839357429718,682.9869384765625,0.00622193596791476,3.782030479634676,2.1744910000124946,1.5666208267211914,4.83287228399422,1.7558387517929077
ENSG00000113389.17,0.714859437751004,18.91566276550293,0.006755426991730928,0.47751112587041106,1.3049189189914614,0.477669894695282,4.499598741997033,0.5730981826782227
ENSG00000113391.20,0.9859437751004017,172.97288513183594,0.005371664010453969,2.96375758314342,2.3217362980358303,1.4037212133407593,4.881161530036479,1.510428786277771
ENSG00000113407.15,0.9889558232931727,256.02911376953125,0.0064686869736760855,3.4570914190775275,2.308351621031761,1.615167498588562,4.953623260953464,1.7530802488327026
ENSG00000113441.17,0.9809236947791165,414.07330322265625,0.0056808050139807165,3.3321760285530275,2.554852511966601,1.6326258182525635,4.827903668046929,1.8177465200424194
ENSG00000113448.21,0.9839357429718876,374.2580261230469,0.00691278901649639,3.492467355304482,2.3552133219782263,1.7544583082199097,4.875865297974087,1.9160429239273071
ENSG00000113456.21,0.929718875502008,69.06927490234375,0.005388493009377271,1.3692711647213307,2.476305879012216,1.0706043243408203,4.992172096041031,1.1635648012161255
ENSG00000113460.14,0.9809236947791165,105.11546325683594,0.005626807047519833,2.8151540351812216,2.24320104700746,1.4085794687271118,4.796795120986644,1.5047600269317627
ENSG00000113494.18,0.4457831325301205,7.75602388381958,0.009476531995460391,0.19754395884559542,2.6432436209870502,0.1877862960100174,4.204919751966372,0.20607911050319672
ENSG00000113504.22,0.8403614457831325,64.18975830078125,0.0058387610479258,0.6720275259297143,2.155432132014539,0.6671297550201416,4.757988816010766,0.7729721069335938
ENSG00000113522.15,0.9919678714859438,308.4638671875,0.005646120989695191,3.25253865026003,2.0354530549957417,1.256323218345642,4.813976030040067,1.366822600364685
