gene,det_rate_hc,hc_mean_count,time_glm_s,theta_glm,time_bglm_s,theta_bglm,time_lap_s,theta_lap
ENSG00000129824.16,0.4447791164658634,483.5030212402344,0.0111167959985323,0.0931762705833164,16.483208122997894,0.1358077973127365,8.705972984000255,0.1381908953189849
ENSG00000203852.4,0.6024096385542169,777.2891845703125,0.0027017229986086,0.0,2.865799626000808,0.2447415590286255,8.806558222000604,0.5072176456451416
ENSG00000288643.1,0.3202811244979919,368.3383483886719,0.004456601000129,10000.0,16.728661065997585,0.1073091626167297,8.606618724999862,0.1149780750274658
ENSG00000154153.15,0.6757028112449799,17.419679641723633,0.0090023930024472,0.3840521583560625,9.0763631109985,0.3818889558315277,8.677669159998914,0.4551727175712585
ENSG00000165948.12,0.6736947791164659,11.93574333190918,0.0055237029991985,0.4914300061504327,3.047862207000435,0.4943771064281463,8.524792554999294,0.7057166695594788
ENSG00000156239.13,0.6556224899598394,13.31325340270996,0.0069171849972917,0.383880476728726,4.413070432998211,0.3845559656620025,8.46104072900198,0.4562809467315674
ENSG00000188130.15,0.6847389558232931,16.10542106628418,0.007067984999594,0.4084665186572425,13.6602055129988,0.4054981470108032,8.590383891001693,0.4519612789154053
ENSG00000188811.14,0.7560240963855421,29.38955879211425,0.0056315699985134,0.5242425023298732,6.843909577000886,0.522633969783783,8.546635382001114,0.5962180495262146
ENSG00000197483.11,0.7108433734939759,30.190763473510746,0.0073552370013203,0.5183799388306127,7.150046779002878,0.5158660411834717,8.670067699000356,0.733104944229126
ENSG00000185829.19,0.7831325301204819,40.85441589355469,0.0025215860005118,4.9618890692943295e-206,13.270823969000048,0.4675818383693695,8.645098811000935,0.6134899258613586
ENSG00000072694.23,0.7730923694779116,39.6164665222168,0.0064806739974301,0.4743996414811369,8.738738653002656,0.4720678031444549,6.902725053998438,0.5796383619308472
ENSG00000187116.15,0.9006024096385542,96.2580337524414,0.0054564279998885,0.8742147945658608,7.672415692002687,0.8697420358657837,8.605323083000258,1.2907098531723022
ENSG00000133687.17,0.8775100401606426,83.13453674316406,0.0047187199998006,0.8501726362697553,6.667330917000072,0.8459268808364868,8.579469362000964,1.1501253843307495
ENSG00000180537.14,0.7871485943775101,140.66465759277344,0.0060795649987994,0.3270594943244528,4.9722499109993805,0.327193945646286,8.568484002000332,0.3637337386608124
ENSG00000071553.19,0.9096385542168676,117.31526184082033,0.0050314879990764,1.160338275578047,9.217871483000636,1.1530532836914062,8.618911460998788,1.5073273181915283
ENSG00000288859.2,0.8744979919678715,728.857421875,0.00698525199914,0.5659275357512843,6.356007956001122,0.5658950209617615,8.561668409998674,0.8053193688392639
ENSG00000270276.3,0.8835341365461847,803.0873413085938,0.0069896589993732,0.6916736537486995,12.07572710200111,0.6847835183143616,8.481253861002187,0.9116631150245668
ENSG00000197238.5,0.7228915662650602,1300.667724609375,0.0090702480010804,0.3250462669987374,6.621829658000934,0.3272680342197418,8.690464906998386,0.5088540315628052
ENSG00000278637.3,0.8433734939759037,287.1415710449219,0.0091190950006421,0.5998651390318975,11.74647501200161,0.598259449005127,8.493740896999952,0.9944056868553162
ENSG00000049759.21,0.9387550200803212,68.2178726196289,0.0047413239990419,1.3055964683369852,16.29176281599939,1.294538140296936,9.230273982000654,1.512413501739502
ENSG00000151876.14,0.9156626506024096,55.35240936279297,0.0047298930003307,1.1493066765810878,16.445075818999612,1.1192420721054075,9.02315278199967,1.2926075458526611
ENSG00000171067.12,0.9146586345381528,65.72991943359375,0.0046985870030766,1.2098207702528854,17.043908591000218,1.195908784866333,8.901097779998963,1.339821696281433
ENSG00000100865.15,0.9538152610441768,73.74297332763672,0.0049319229983666,1.4703790657328,17.291544240000803,1.4173078536987305,9.047004381001898,1.6928223371505735
ENSG00000130958.14,0.9769076305220884,218.2871551513672,0.0051058520002698,2.748076217451459,17.243700729999546,2.329705238342285,6.424258655999438,2.3985531330108643
ENSG00000124767.8,0.960843373493976,111.72188568115234,0.0047680289972049,1.8468855182881845,16.8949590480006,1.502951979637146,9.217720838998504,1.7272979021072388
ENSG00000221978.14,0.9528112449799196,109.78012084960938,0.0058302149991504,1.2496118117999675,16.40192226900035,1.1835997104644775,9.18989136500022,1.4736015796661377
ENSG00000118197.15,0.9698795180722892,140.8544158935547,0.0049699840019457,2.26520404955366,16.09263959999953,2.030914783477783,8.960132921001787,2.266928672790528
ENSG00000182093.16,0.968875502008032,426.8825378417969,0.0049349659966537,1.849082334831804,16.73508355100057,1.6089671850204468,8.6727168039979,1.8520878553390503
ENSG00000138798.14,0.968875502008032,761.8785400390625,0.0054261400000541,3.781027807460264,16.701164016001712,2.311215400695801,8.55853425299938,2.707878589630127
ENSG00000104067.18,0.9809236947791165,427.4708862304688,0.0049609329980739,1.6531645393963788,17.03131498700168,1.5512876510620115,8.946707086997776,2.041888236999512
ENSG00000139132.16,0.9809236947791165,614.98193359375,0.0052158140024403,3.3799119020425628,16.483511083002668,2.451291084289551,9.108711739001592,2.9362149238586426
ENSG00000143149.14,0.9909638554216867,217.7740936279297,0.0051776300024357,3.27172512176187,16.907259833002172,2.204051971435547,8.882077738002408,2.4422695636749268
ENSG00000117859.20,0.9889558232931728,224.78614807128903,0.0052783120008825,3.778234977037689,16.898259828001756,2.345244884490967,8.91161492899846,2.6235201358795166
ENSG00000108587.17,0.9959839357429718,242.580322265625,0.0054661719987052,4.502346283488473,17.005399252000643,2.5789988040924072,8.893026316000032,2.9179513454437256
ENSG00000157538.15,0.9949799196787148,227.2951812744141,0.0054913390013098,4.754564704305243,17.288694300001225,2.7462024688720703,8.889960833999794,3.0186474323272705
ENSG00000177885.16,0.998995983935743,1028.546142578125,0.0058937020003213,6.505163624053679,16.33187714200176,2.7714343070983887,8.941701137002383,3.228182792663574
ENSG00000073584.21,0.998995983935743,805.186767578125,0.0062138130015227,8.300480233726143,16.569230777000485,2.6694445610046387,8.849646370999835,3.0563650131225586
ENSG00000163681.18,0.9909638554216867,780.1807250976562,0.0065920720007852,5.7137202992417855,16.41721193599733,2.722531080245972,8.75089814900275,3.1529462337493896
ENSG00000153071.16,0.998995983935743,2929.612548828125,0.0062463989997922,6.461500773967896,16.96494914899813,2.3480887413024902,5.571509888999572,2.8014333248138428
