,ENSG00000158292.8,ENSG00000100276.11,ENSG00000179761.13,ENSG00000196826.7,ENSG00000250021.7,ENSG00000127325.20,ENSG00000105976.17,ENSG00000187079.20,ENSG00000213088.15,ENSG00000203811.2,ENSG00000269955.2,ENSG00000136488.15,ENSG00000259753.1,ENSG00000129824.16,ENSG00000203852.4,ENSG00000288643.1,ENSG00000154153.15,ENSG00000165948.12,ENSG00000156239.13,ENSG00000188130.15,ENSG00000188811.14,ENSG00000197483.11,ENSG00000185829.19,ENSG00000072694.23,ENSG00000187116.15,ENSG00000133687.17,ENSG00000180537.14,ENSG00000071553.19,ENSG00000288859.2,ENSG00000270276.3,ENSG00000197238.5,ENSG00000278637.3,ENSG00000049759.21,ENSG00000151876.14,ENSG00000171067.12,ENSG00000100865.15,ENSG00000130958.14,ENSG00000124767.8,ENSG00000221978.14,ENSG00000118197.15,ENSG00000182093.16,ENSG00000138798.14,ENSG00000104067.18,ENSG00000139132.16,ENSG00000143149.14,ENSG00000117859.20,ENSG00000108587.17,ENSG00000157538.15,ENSG00000177885.16,ENSG00000073584.21,ENSG00000163681.18,ENSG00000153071.16
SRR17333259,-0.61959505,-0.07995277,0.57869905,-0.14830242,-0.8649269,-1.02812,-0.75100523,0.14600982,-0.7326866,1.008204,1.693071,1.0960587,-0.597177,-0.5618717,-0.74004763,1.4169109,0.8769937,1.1085178,1.053177,-0.98875344,-0.41153264,0.7781477,-0.031449303,0.5412005,0.45138887,-0.79060876,-0.0996845,0.017503757,0.9141671,0.45374578,0.58196265,-1.5336995,0.2038875,0.4190401,0.50206864,0.95871675,0.29693145,0.8045317,0.93830067,-0.20429015,0.22720464,0.4358439,-0.38208473,-0.27773976,-0.29588228,-0.04167243,1.0752075,-0.008276872,-0.040824715,-0.084533155,-0.17918445,-0.50928265
SRR17333260,0.43542248,1.089968,0.3520476,0.40821764,1.426007,0.080016844,0.18711235,-0.1196538,-0.25276923,-0.3034522,-0.3507712,0.62546724,0.9086254,-0.0145184,1.023736,1.8316665,-0.14653675,0.2931055,-0.5348854,-0.49403578,-0.934097,0.5872052,-1.0515127,0.0033939776,0.38156596,0.27467844,-0.3299204,-0.7077298,0.42539123,0.11883013,0.07364881,0.42708826,0.46582058,0.29342076,0.41200933,-0.4407576,0.14883082,-0.5298194,0.2976744,0.7783079,-0.071010314,0.28394932,0.77277637,0.46756756,-0.28207013,0.5384717,0.7884035,-0.7981718,-0.38619322,0.47535723,0.239387,0.25502774
SRR17333261,0.57213116,0.80520076,0.6555833,-1.2455205,-1.7149093,0.22499168,-1.6197908,0.053065617,-1.501105,0.54308325,0.6979464,0.5283064,-1.59578,-1.4253947,-1.590862,-1.5033854,0.45039743,0.37375426,1.6211444,1.1400608,0.8291032,1.3621948,1.9170735,1.1187863,1.4470967,0.8344751,-0.43702003,0.47879544,0.4658381,-0.55392903,-1.9675277,0.9002339,-0.46906686,-0.11936145,0.5255476,0.5141353,-0.52257633,-0.46305478,1.4908512,0.055627037,1.5815212,-0.5431419,-2.064112,0.05947014,-0.42549568,-0.05744575,-0.087735765,-0.300806,-0.6385863,-0.5381267,-0.7175457,-1.1365304
SRR17333263,-1.3974952,-1.0530062,-1.6502451,-1.0370771,-1.6010787,-1.6998023,-1.5141832,-1.4271638,1.0529838,1.1323607,-1.4463838,-1.3415333,-1.2967064,-1.2972003,-1.770923,-1.2346058,0.4636657,1.3148788,-1.6213033,2.928332,-1.9007373,-1.8649112,-1.9042294,-1.9254471,0.7224215,-2.4152298,-1.9489529,-3.075869,1.3585017,-0.2949702,-2.023809,-2.494619,1.5774995,-2.963175,1.9675173,-3.4747386,-0.6308689,-3.1681824,0.11261126,-2.062666,0.26905856,-3.0977466,-3.6939497,1.1149588,0.72803926,-0.5629776,1.904312,-2.0774062,-0.4560474,1.7892283,0.5330756,0.22101375
SRR17333264,-1.1855884,-0.82152516,0.91443634,1.366245,-1.3435886,-0.015760839,-1.1886456,1.2253128,-1.172762,0.73067564,-1.2690532,0.8630275,-1.214293,-1.0667777,-1.1359506,1.3424941,0.1986164,0.68140703,0.5051891,0.65999895,0.32367757,-0.0751597,1.0594583,1.1540191,-0.7832653,-0.5220425,-0.19543457,-0.31667197,0.5064999,-2.6146083,0.40878654,1.0044924,-0.37713814,0.19991164,-0.060116537,-0.06986541,0.454985,0.12840864,0.10990187,0.5587945,-0.1693223,-0.28784934,0.8024236,0.628389,0.122356355,-0.29885292,0.5379935,-0.612008,-0.566838,0.05695352,0.11977074,-0.10134691
SRR17333265,0.6534738,0.71206266,0.21714692,-0.033835825,1.4077016,0.34992146,-0.6104597,-0.016742447,-0.15855852,0.5332876,0.43584436,0.33153155,-0.051878482,-0.41648617,-0.6335358,-0.5243224,0.76048654,0.5486425,-0.395711,0.23148294,1.4838121,1.2310237,1.2495112,1.1091586,2.1991222,0.3018298,-0.1742176,0.49715722,0.7954572,0.47602636,-0.24499029,-0.39591798,-0.17294076,0.37690613,0.40146166,0.5394691,-0.50381196,-0.32090193,1.9191072,0.4713951,-0.57878655,-0.77704966,-1.7045901,-0.0041821445,0.14475162,0.4089267,-0.06386245,0.1671703,0.060426068,0.2916847,-0.4809007,-0.52428293
SRR17333266,0.8533908,1.175866,1.0592989,0.49869207,0.24772568,-0.084153526,-0.083104014,-0.22176796,-0.04720342,-0.1519459,-0.36291552,0.2765333,-0.44246855,0.02673177,0.62656057,-0.21030161,1.0559067,0.7040476,-0.18508926,0.9808766,0.80371684,1.0636896,0.42180544,1.7581071,0.7614071,-0.84259564,-0.32131988,0.2606874,0.4506829,0.5796599,0.13469972,0.8267645,0.25596747,0.20005843,-0.18297693,-0.8413392,-0.22400092,-0.8595886,1.2451799,-0.12048977,-0.056371797,-0.53421295,-1.6385382,-0.35202715,0.43804187,0.10973975,-0.17615053,0.016936807,-0.34140733,0.2643939,-0.57521206,-0.96447235
SRR17333267,-0.634514,0.98854303,0.8118291,0.94438356,-0.89159733,-0.23120213,-0.6162341,0.33096132,-0.61502606,-0.5878809,-0.72487605,0.42366502,0.05140195,0.52733153,0.25803268,-0.6256046,0.3146077,0.75100446,-0.09691664,1.2478261,1.2375861,0.9444408,1.2421672,1.7104766,1.6064732,-0.58560956,-0.31739968,-0.03450456,0.5066649,0.66140157,-0.3267069,0.5187068,0.22438817,-0.016800059,0.7287908,0.41478372,-0.35657087,-0.7756989,1.3721664,0.48421928,-0.26161167,-0.7873543,-2.2321432,-0.12637518,-0.1744135,0.3270509,0.45878774,0.13404952,0.19437842,0.8429573,-0.09360329,-0.0949799
SRR17333268,1.2725366,-1.7122275,0.6900347,-1.7238468,0.58136,1.1446091,-0.10748063,-1.9285355,-1.8860737,-1.9168993,-2.0146804,0.50794417,-2.0226948,-1.8575807,0.14595492,-1.9731824,0.56966615,0.78798085,-0.27684903,1.7021792,2.0166023,2.1245852,1.2569863,1.170662,1.6671798,0.7388888,-0.4717762,0.5405782,0.42594618,0.7424069,0.26506436,-2.4134862,0.042940836,0.318146,0.92448217,0.558658,-0.0382997,-0.05746828,1.7186686,0.43450633,0.44033346,-0.58844584,-2.3154254,-0.40316075,0.008346742,0.13674384,0.060705103,0.29767135,-0.22907296,0.28124303,-0.37590536,0.58988863
SRR17333269,0.7383401,0.834445,0.39042002,-0.24145995,0.5512208,0.18257599,-0.7408923,-0.11369113,-0.66809803,0.50850385,0.3169594,0.39662734,-0.758158,-0.54386604,-0.5487491,-0.5915399,1.0501331,1.1795043,1.2015496,0.86451876,1.2029876,0.8475141,1.0818471,1.1037707,2.604897,0.37249488,0.1134576,0.4643728,1.080297,1.5419393,0.23653862,0.58451545,-0.31364512,0.110280514,0.42158604,0.83063227,-0.10827981,-0.5962121,1.5301294,0.47893852,-0.35155866,-0.7545321,-1.6688523,-0.56674546,-0.09291641,0.36125317,0.10605577,0.29327,-0.29056495,0.08277259,-0.5262163,0.016339974
SRR17333270,0.49196243,0.83858305,0.49003583,0.9180393,1.1958185,-0.41448882,-2.1199822,-2.1562972,-2.08832,0.45318156,0.47801968,0.42167625,-2.158399,-2.0384471,-2.072185,-2.1152782,0.9232992,0.15911123,0.14011836,0.5563409,1.7643106,0.8559088,1.4451307,1.0051312,3.1545744,-0.011634621,-0.18641663,1.1986445,0.63606733,0.59432966,-0.30026564,-0.1884279,0.14583923,0.38229004,0.46959564,0.5322646,-0.025238493,-0.16319056,2.0760763,0.700719,-0.39572522,-0.72719467,-2.367987,0.08138573,-0.23691924,0.63904417,-0.22846557,-0.3064794,-0.061941713,-0.03252668,-0.53682,-0.4679986
SRR17333271,-0.107237704,0.4756327,1.1525716,0.3083582,-0.37250096,0.34019232,-0.12274199,0.19886342,0.027735032,0.18551432,-0.36006632,0.4385433,-0.34361607,-0.13514008,0.28824958,0.1700521,0.22190456,-0.15319581,-0.21352167,0.0019401211,-0.07701399,0.14827794,-0.10200419,0.21435127,0.38185713,0.16059937,0.21554616,-0.11189613,0.524672,0.0022516372,-0.6502766,1.1508328,-0.20673423,0.23427427,0.10076634,-1.042532,0.16064559,-0.63231885,-0.07154689,-0.7154954,0.105320595,-0.46004644,0.32106614,-0.14522164,-0.34743246,-0.5098259,-0.017338937,0.30611074,-0.7576582,-0.40283486,-0.29175034,-0.42001262
SRR17333272,0.09869268,1.1359557,-0.3427316,0.055056415,-0.6644316,1.1093475,-0.46447346,-0.4086978,-0.34080997,0.5749422,-0.57233787,0.7245984,-0.5080158,-0.25260326,-0.3400751,-0.006501189,0.12114288,0.3626321,-0.73328316,-0.7159191,0.26843977,1.1236408,0.8173692,-0.26354843,0.45045158,0.26004475,-0.11465406,-0.15636876,0.6232605,1.2939968,-0.12060458,0.16056843,-0.40280515,0.1520069,0.24256504,0.90692186,0.40177938,-0.44753703,0.08662116,-0.3575801,1.4715333,-0.4109433,0.3156109,0.09769998,-0.43461573,-0.1511643,0.34021506,0.30695924,-0.5422433,0.057321005,-0.26675618,-0.04728727
SRR17333273,-1.4072876,0.8714011,0.13597493,1.2264827,0.77993894,0.9323006,-0.044794407,0.08810762,1.0558659,0.8275537,-1.449288,0.64080554,-1.3933073,-1.2707134,-1.3184835,-1.3797915,0.5110727,0.8405897,0.42131904,-0.0040166466,-0.8264923,-0.21252753,-0.15987633,-0.42250335,-0.0687178,-1.239636,-0.24156563,-0.48469892,0.40616006,0.2095291,0.69982797,0.46907654,-0.15315603,-0.07148294,0.060948126,-0.26905808,0.20845708,0.10460217,-1.2031215,-0.40473336,0.16978998,-0.6194463,-1.2234049,-0.011577945,0.49614298,-0.45411688,0.6032999,-0.081289224,-0.63598084,0.07785146,0.27358714,-0.3228853
SRR17333274,-0.2678482,-1.5023695,-0.13029966,-1.5296175,0.58250517,1.9170703,-0.42186618,-1.8500581,-1.9266776,1.0080346,1.1608502,1.5955048,-1.7762656,-1.7071517,-1.8977802,0.83737487,0.13573124,-2.1410034,-2.0010796,-0.7206434,0.2908632,-0.6457179,0.54889584,2.2545972,-0.6733875,-2.7490122,-2.30247,-0.8517112,1.4332627,-0.6878525,-2.21883,-2.4517915,-1.4828231,0.31513393,-0.8588132,2.0579946,-0.16177116,1.0276392,1.3167049,-0.06659366,0.34745556,-0.42723525,-1.2532314,0.6181984,-1.274809,0.2375749,-0.37118718,-1.154357,-0.18891633,-0.15674485,0.3130444,0.022307934
SRR17333276,0.33545235,-1.1141081,0.6646329,-1.1539587,0.9618207,0.32401404,-0.0949852,-1.5043179,-1.4127406,-1.4264901,0.07423465,0.66193336,-1.5710772,-1.3277874,0.8056109,0.18758821,0.7652327,1.022541,0.5295218,0.7465065,1.1106397,1.1696082,2.1975632,1.2059255,1.6500008,-0.012997598,-0.9565082,0.5552844,0.2521179,0.85164624,-1.8532479,0.5236099,-0.20465343,0.28882983,0.008784895,-0.15804078,-0.22378515,-0.4266583,1.2851566,-0.06626832,-0.065563776,-0.60157615,-0.6470786,-0.6733155,0.38572636,0.23340131,-0.12885256,0.08163501,-0.10770998,-0.2109862,-0.48671502,-1.0556955
SRR17333277,0.6451319,0.8098675,1.3067898,0.6825805,-0.28411978,0.5495242,-0.13910787,0.43127564,-0.106974445,0.71129835,2.2782247,0.70924073,-0.019356348,0.1808,-0.0435034,-0.07645306,0.13175002,2.2244039,-0.4270826,0.17246893,-0.8551249,-0.54972064,0.12218663,-0.74902076,-0.36143985,-0.24033836,1.0592253,-0.8412253,0.19306968,-1.9548172,-0.81705797,-0.62894213,0.9544095,0.38366276,-0.14899538,0.38717514,0.3050236,1.1151057,-2.219806,-0.69906104,-0.2449771,0.19782434,-0.5388678,0.7690792,0.358276,-0.54759616,0.12335814,-0.031466596,-0.234275,0.21871258,0.37439018,0.39497817
SRR17333278,0.20462319,0.9256244,1.4082681,1.1816585,1.085772,0.9969031,-0.8603967,-0.74752814,-0.7942876,0.82666236,-0.8357032,0.496182,-0.74573547,-0.57045764,-0.74633354,-0.76982516,-0.16158758,1.040742,-1.0277616,0.061331764,0.20367803,0.35712528,0.63417244,0.33023316,0.786771,0.48363253,-1.3558979,-0.70002306,0.29393825,0.38090366,0.4426781,-0.054113165,-0.08974819,-0.1484714,0.54495335,0.103537716,0.3248895,-0.5592177,-0.13601054,-0.21635702,0.31541678,0.14383897,0.4744006,-0.26706412,0.1837772,0.20759013,0.054537386,0.2709722,0.2608423,0.39791012,0.13738693,0.3726883
SRR17333279,-0.28158233,0.2875915,-0.7334872,0.15167265,0.8442954,0.6974161,-0.3957318,2.0365753,-0.2933117,-0.4688034,-0.46522653,1.3189843,-0.36472014,-0.21433625,2.3088272,1.6699369,0.19720009,0.6800843,0.7516757,0.33288404,0.75281763,2.1064596,0.6866045,0.19244385,-0.8636244,2.0120401,0.1076934,0.18808582,0.6552315,0.8191308,-0.9501766,-0.5166984,-0.33404735,-0.09150579,1.7168968,-0.0037356133,0.22663286,-0.1889005,0.43882644,-0.11016619,0.24030681,-0.16488428,0.77484655,0.50831515,-0.8973738,-0.32621092,-0.65074414,0.06633399,-0.83097863,-0.069919646,0.1176889,0.1885511
SRR17333281,0.9090199,-0.028703827,0.43049684,-0.1602838,-0.7365602,0.95681685,0.026597882,0.68595845,1.1078479,0.49164024,-0.6314841,1.0769683,1.3385271,-0.5289453,-0.5369176,-0.5646787,0.81593853,1.1342579,0.49776658,-0.8361204,-0.80824184,0.18019558,0.4894418,0.77321124,0.491079,-0.30854565,0.05517025,-0.17617331,0.4340627,0.5490924,1.2705587,0.30795094,0.6540686,0.53112125,-0.15219758,0.021413343,-0.6438531,0.10171889,1.2441139,0.63781726,0.51131195,0.24987264,1.1688325,-0.24114987,0.15534355,0.013787839,0.3532376,-0.31378296,0.2770887,-0.06578082,-0.5440296,0.19395643
SRR17333283,-0.84328294,-0.2320419,-0.46497005,-0.24377264,-1.0564977,0.19782977,-0.82776123,-0.8433106,-1.0880116,0.73595506,0.6173701,-0.7880154,-0.76155144,-0.52055925,-0.99658877,-0.7492794,-1.3227805,1.493881,0.0062990733,-1.1561114,0.53382975,-0.93034405,0.096595116,-1.5123128,1.8846744,0.95941263,-1.5092953,0.27275065,1.1251688,0.41130936,-1.4905565,-1.9714415,1.0617508,0.37211272,0.28501266,-0.6298325,0.81789243,-0.08333957,0.5337724,0.059662808,-1.0454108,-0.76220465,0.64234185,-0.021756645,0.9085394,0.77655417,1.1556325,0.3763714,0.7001972,0.07193225,0.4089735,0.4717004
SRR17333294,0.7701986,-1.2503875,-1.8822329,-1.2756187,-1.7277144,1.0177184,1.3244116,-1.596698,-1.6936326,0.5408413,-1.6327982,1.3457205,-1.5367669,0.57077974,-1.5997798,0.657643,-1.9594575,0.828951,-1.8170339,1.6540806,0.23737773,-1.9620507,-2.1681957,-2.0782394,0.3671304,-2.5611258,-2.0845306,0.42642894,0.83336675,1.2173723,-2.0079257,-0.27956307,-0.48056704,0.26325148,-3.250437,0.3387676,0.9589195,-0.34711757,0.53188366,0.57936805,-0.5593242,-0.16331504,0.44620094,0.5048761,-1.1362802,0.05625857,0.77914065,0.33145243,0.40700236,-0.24372007,0.34307897,1.0616179
SRR17333295,0.12989858,0.99886894,-0.057997636,1.0619286,-0.20473196,0.057984773,1.6088053,0.36707342,-0.20615803,1.4544061,0.10551505,0.20271124,0.10311116,0.6757372,-0.3366113,0.2203758,-0.1265642,0.089206345,-0.04892632,0.79455626,1.4113854,-0.25592738,0.23887919,-0.3460995,-1.5014836,-0.5983162,-0.005611681,-0.60810053,-0.5443155,-0.8060193,-0.89799505,-0.13530132,-0.29099068,1.2906706,-0.25922552,0.21082717,-0.8953886,-1.566536,-1.1059077,-0.18125322,-0.44227833,0.38887054,0.7503337,0.9215861,-0.91782,1.5766051,1.1261351,0.9896001,0.67893857,1.0111662,0.8559036,1.9372855
SRR17333306,-1.2636837,3.018527,0.9308737,-0.8122078,-1.4039675,0.2274713,-1.2471429,-1.2464992,-1.3250202,1.0595444,-1.2884334,1.4346293,0.7059901,-1.0342798,-1.2483985,1.5053529,-1.680244,1.3470354,-1.4915988,1.4697295,-0.26977602,0.44119096,-0.09142772,-1.8176651,-1.2340485,-1.2848016,-0.67615575,0.13638975,1.0581712,1.2663814,-1.7269803,-2.0898347,0.057119165,0.15776768,-0.17727189,-1.3998444,0.11206628,1.3267517,-0.3545527,-0.057990696,-0.579116,-0.43134236,-0.19664797,0.20741616,1.242838,-0.29446697,0.07831053,0.6375741,-0.6483324,0.36682704,0.30342862,0.91120046
SRR17333317,-0.74354,-0.19144517,-1.1811042,-0.26938233,-0.9539274,-1.294579,-0.79108673,-0.75536907,0.986772,0.35584265,-0.7970763,0.9198926,-0.62126595,-0.4903909,-0.8966852,-0.753728,0.09799831,-1.4375833,-1.0934421,-1.1141856,-0.61576957,-1.3316085,0.48360234,1.2805456,-0.0988223,0.115807034,-1.5059271,0.67716384,0.9575337,-0.39689618,-1.3698106,0.1476542,1.2384984,0.96621734,-1.4909477,-3.2059038,1.1075237,1.4902147,-0.6488797,-1.675998,0.5163995,0.4994723,-0.3551572,0.08088308,-1.83573,1.1492767,1.0761472,-0.5266578,-0.21131809,-0.5976874,0.23031388,-0.122295976
SRR17333324,0.077387504,0.29844508,-0.5776258,0.26527128,-0.4030156,-0.48959935,-0.11326935,-0.035939977,-0.49377483,-0.27076522,-0.16497247,1.0817549,1.2159688,0.24182647,-0.64989847,-0.17595711,0.5592105,-0.32477042,-0.31117418,-0.29308322,-0.7947384,-0.5022673,-0.17415072,-0.62849206,-1.6414579,-0.042236242,1.2709544,-0.94597024,-0.51743317,-1.7526186,-1.006282,0.28636435,-1.5243013,-1.239724,-1.4831045,-1.5462794,0.0064025894,-0.71190727,-0.35106716,-0.6948365,-0.47473487,0.4569033,0.5375737,-0.58550197,-1.5407661,-1.5156711,-1.1461605,0.24223354,0.6003304,0.5220438,0.59275585,0.51154447
SRR17333328,-0.6813446,-0.08452783,0.63074565,-0.15259819,-0.9005392,0.6736382,-0.6630049,2.0706146,-0.9141563,0.87665063,-0.7378079,0.40637577,-0.57785964,-0.41155028,-0.78904754,-0.675171,-1.2145275,1.0906947,-1.0421367,-1.0869845,-1.5510917,-1.2789458,-1.5184124,-1.4269753,-0.4243828,-2.0387502,0.2658555,1.2084248,0.58105934,-0.8179543,-1.3102112,1.4196279,1.1096668,0.5940726,0.35652122,-0.40522844,0.08085902,0.90745014,-1.4686733,-0.21967965,0.58869094,0.8754798,-0.88894856,-0.17207459,-0.8841473,0.029327765,0.7197995,0.73374647,-0.019757833,-0.2321939,-0.07987795,-0.344975
SRR17333334,-1.0664729,-0.4551982,-0.21037254,0.98427,-1.2527653,-1.3904355,-1.1606551,-1.1406691,-1.3371382,0.68054116,-1.0122845,2.0689635,1.773218,-0.751434,-1.200365,-0.8267972,-0.2533368,-1.4834747,-1.2961843,-0.34496108,2.363581,-1.6561366,0.2271744,0.83943915,-0.21772349,-2.3531296,0.4775662,-0.4483777,-0.6302411,0.38288638,1.3030541,-2.0528474,-3.164433,1.3983216,1.1813655,0.2869529,-1.6945177,0.5433814,-3.242866,-0.30597574,-0.76584035,-1.4630457,-0.49901083,0.0043320726,-2.6826382,0.54339325,1.1171347,-0.7966253,1.4886615,0.9172146,0.116607204,-0.1182795
SRR17333335,-1.7921925,-1.3987284,1.3805325,-1.4148,-1.9528089,-1.9568013,-1.8757336,-1.8445203,0.805685,-1.8756195,-1.7516869,1.0286919,-1.6090719,-1.5824066,0.50601375,1.3885562,-2.0657344,-2.0747428,-1.971157,-2.05143,-0.6083538,-2.2726295,0.7459417,0.4777218,-1.0945814,-1.2450608,-1.3106112,1.1564447,-0.14099264,0.60462046,-2.2990522,-1.0520631,0.6427122,-0.81286496,1.3669595,-0.4105874,0.9511425,0.22980125,0.72442013,-4.4154544,-0.68646675,0.0032749022,1.0233696,0.52643794,-0.041243263,0.4353933,-1.7700734,2.4419022,0.06681135,-0.2984112,0.64702255,-1.197971
SRR17333336,-1.7112162,-1.3120145,-1.9121655,-1.3345245,-1.8507724,2.1318605,-1.8561815,-1.7912389,-2.020466,0.51387274,-1.6506313,0.99614966,2.2910187,-1.4943535,-1.8589808,-1.5108175,-2.0545523,-1.9187592,-1.9070276,-1.968497,-2.3016534,-2.12868,-2.3496232,1.1354179,-0.6075772,-0.44937468,-0.86292905,-3.1946177,-2.6865637,0.75165457,2.079095,-2.5075269,0.6317093,-3.426271,-3.1716268,-0.59967697,0.6918799,2.4355319,-1.2286564,-2.8888283,-2.5987706,-4.8537683,-0.1782217,3.0372252,-0.73045385,2.4815485,2.4572546,-1.9170256,0.9083386,0.47575963,1.226202,-0.37144977
SRR17333337,-1.2203141,-0.8353285,2.8052514,-0.9081093,-1.44965,-1.4370395,-1.345683,-1.2763838,-1.5864043,1.2294685,-1.2311457,1.0345869,-1.0792723,-1.0361832,-1.5363297,-1.1876447,0.29108945,0.04911254,-1.5115188,-1.5572739,-1.9125084,-1.831266,0.65136063,-1.8390112,-2.71091,-2.3857365,0.21035065,0.22799946,-2.5345933,0.6564933,1.4579138,-2.2661765,1.3491296,-2.995767,-2.9797122,-1.9248748,-0.31589198,-1.1725365,-0.051647972,-0.38039896,-0.324748,0.45159024,-0.9978528,0.0018723877,-1.7854397,-0.4909947,1.2891998,-1.1992407,0.6302257,-1.4573088,1.0823396,-0.32210836
SRR17333338,-1.2667155,-0.7961292,-1.5197335,-0.8250985,-1.4577292,-1.5536549,-1.336616,-1.2962649,1.39022,0.67745394,-1.2649946,0.80541545,-1.0870876,-1.0427812,-1.4980214,1.6601655,-1.5989215,-1.7177327,-1.508059,-0.81767684,-0.8333113,-1.8283198,1.0248816,2.0542033,-2.7429445,1.7672952,-1.8838613,-0.058876228,-2.611881,-0.008620052,1.0882366,-2.278132,0.6438142,0.9530328,-3.0629954,-0.17084473,-0.39699993,1.1540991,0.79598004,-1.9750348,0.79609925,-0.50803274,-1.1550312,0.3846622,0.2703644,-0.91571575,2.4342818,-1.4469403,0.39279982,0.5067217,0.18093254,-0.20119165
SRR17333339,-1.0762175,-0.5239567,-1.3187324,-0.49010012,-1.3099865,1.6790088,-1.1364789,-1.0936308,-1.4455104,0.8784733,1.5132117,-0.94995284,-0.92637676,-0.84156257,-1.429474,1.66932,-0.5757513,-0.061963327,0.78320265,-1.3890904,-1.7042893,-0.89455706,1.0441628,-1.7044392,0.3020653,0.7961063,0.13260125,0.85917675,1.2812467,-0.32011878,0.6474204,0.08653281,-1.9444324,1.097209,-1.5295689,-0.29215208,0.30431464,1.8814533,0.9005865,-0.95688975,-0.2207534,-0.037603844,0.32192314,0.18740283,0.46264574,1.6727908,-0.46361694,-0.351247,0.6585333,0.6003341,-0.36217347,0.06310649
SRR17333340,-0.80886877,-0.18289702,-1.1406878,-0.24642843,-1.0249839,0.14019674,-0.86804914,-0.8437133,1.2321059,0.11287562,-0.8071488,1.041055,-0.600927,-0.5289808,-0.9558855,2.0667515,0.1008288,-1.4192605,-0.15052676,-1.1817517,1.6058905,-0.057426862,1.113857,0.9548842,1.4822989,-0.2512462,0.34072363,-0.31782278,0.78449965,0.78638124,-1.4586169,-0.19924253,-0.26766807,1.8169123,0.47676358,0.6848409,0.35219544,0.08166586,-0.292592,0.29062194,0.54210746,0.7900134,-0.17592742,-0.36025614,1.1861079,-1.1353191,0.96680707,1.0047783,0.024605198,-0.5360672,0.055896036,0.45244816
SRR17333341,-0.8312218,-0.14987613,-1.0951158,-0.12137271,-1.0839282,-1.2025061,-0.90456754,-0.85508555,-1.1643482,1.0299082,-0.85808045,1.8700924,-0.6538937,-0.56860566,-1.1627136,1.9425426,1.4520994,0.6128666,-1.0718805,-1.1827518,-1.540771,-1.4775174,-1.5027014,0.07780193,-0.36863264,1.1811287,0.24078925,-2.9188812,-2.411096,0.017769964,0.14058658,0.08877934,-1.9804134,1.3493996,2.0470996,-0.48782927,-0.22444986,1.8407072,0.09620019,-0.14764509,0.56305325,0.03003595,-1.6394287,0.16262604,-0.37689915,-0.60775304,-0.7932836,0.40189168,0.75506634,1.6807703,0.3576756,-0.26447037
SRR17333342,-1.0408211,-0.5199538,-1.3373462,-0.54814905,-1.1916382,0.42743808,-1.144178,-1.0961534,-1.2509998,0.4474158,0.8398041,0.83592826,-0.8649929,-0.8055706,-1.1092317,-0.9311672,-1.5276328,2.3840158,1.9492856,-1.3434914,-1.755258,2.1141129,-1.8387827,-1.677099,-0.42654544,0.41497788,-0.0060111466,-2.871733,1.0419095,0.29482734,-1.5214906,0.11958089,-0.0296918,2.1365876,0.5840085,-1.9166166,0.93142956,0.38886872,-1.199506,1.1642745,0.3808529,1.0025136,0.68763304,1.3042443,1.813088,-1.8897321,1.6700548,-0.23325382,0.39262313,0.63933223,1.2546312,-0.087844945
SRR17333343,-1.1623733,-0.5851139,-1.3133867,-0.6065952,-1.373723,-1.2037572,-1.3453556,-1.245902,-1.5572165,0.80413973,-1.0929729,0.8215611,-0.8081558,-0.90391254,-1.4441664,1.890108,-1.480832,-1.3975903,-1.3944862,1.6582961,2.4386022,-1.7041537,0.29576945,-1.1064535,-2.6754758,-2.493857,-0.41621947,-2.7656004,-2.3765242,-2.5902517,-1.8097696,-2.246523,1.81589,-3.0861773,-2.9073677,0.2840836,-1.6476991,-3.0677025,2.2274413,-0.36345112,1.4944003,-2.216001,-0.7958613,-0.64254254,-1.4567679,0.8595221,-1.0345659,0.06805807,1.0730548,1.0128903,2.0765517,0.31216457
SRR17333344,-1.5048685,-1.0406948,-1.7123728,-1.0083321,1.1976396,0.6593443,-1.5398437,-1.5255823,1.51227,0.8039757,-1.49721,-1.3836232,-1.3849516,-1.2539146,-1.8123996,1.3192712,-0.3188827,1.5369838,0.4078594,-1.7831359,2.0334384,-2.1061707,-2.0582898,0.23708227,0.037771504,-0.8109189,-0.058683336,-0.040634412,0.98075646,-0.15616152,0.33556002,-2.5607104,-1.5932077,-0.22817238,-1.282363,1.1041054,-1.2080101,0.3195692,-0.096734,0.9684162,-0.21536215,-0.6395592,0.17563617,0.22613975,-1.718055,-0.23085196,1.3943499,1.4811465,1.8330712,1.4493566,0.18101044,-0.5670315
SRR17333345,-0.8520254,-0.20676036,-1.2211614,-0.18139379,-1.0650743,0.74426425,-0.82121,-0.82209355,0.34973678,0.9149716,-0.8819118,1.5118283,2.2452884,-0.5083853,-1.1268944,-0.75174797,0.9887447,1.0179433,-1.1077261,-1.1981577,-1.5714796,-1.5055729,-1.5805335,1.6878426,0.14240974,-0.26507849,0.08378523,0.78175133,-0.58306146,-0.8813785,1.0105004,0.9275117,0.8768542,0.097775035,0.7137818,1.3067455,0.17637831,1.0732963,-0.9171064,-1.0641145,1.0712866,-0.6115038,-0.1438765,0.8047362,-0.8231902,0.06353742,0.36196184,0.08537708,0.3115709,1.6434926,0.7896617,-0.30623406
