Layer	Study	(NP80/NG80)	Batch_ID	GC Bias	Gene Length Bias	NG80	NP80	Phenotype_Processed	Platelet Score	RNA Degradation (3' Bias)	Sample Volume (mL)	Spliced Reads (%)	Total Centrifugation Force (g)	gDNA Contamination (Intron/Exon)	log(Total Reads)	rRNA Fraction
Raw	Chalasani et al.	0.00040326637458742987		0.002101026079209589	0.0015722310557030328	0.0004051019730826333	0.0009726639629750178	0.0013877264212401874	0.008368506963852607	0.003862833899908047	0.0	0.012338312056824785	0.0	0.0017504040500300189	0.28588792583183864	0.0
Raw	Chang et al.	0.0005209121284404095	0.022054130754964762	0.002111709988306787	0.0029458512865916386	7.04143187251205e-05	0.0035953894594979996	0.0	0.004727961675591641	0.0011253093260166214	0.0	0.009011595335485123	0.0	0.012236631857650115	0.09843923981231373	0.0
Raw	Chen et al.	0.030315794894440584	0.0	0.0026839312386117697	0.0008972414910360937	0.0	0.009127259556093392	0.0126117094256053	0.048037708045488015	0.0012650094374366816	0.007871532717841134	0.02769834795746462	0.0	0.0003238076824984004	0.212847424787175	0.0
Raw	Gardella et al.	0.0002897140207904769	0.029372477437574984	0.016565109080190932	0.004521982540291569	0.0006582483849236764	0.006604284117291637	0.00020874815189320106	0.006309234345627468	0.0425634900435663	0.0006215049031744746	0.053633547758085376	0.0006215049031744746	0.008251628353926788	0.14465326007589008	5.549538961169276e-05
Raw	Ibarra et al.	0.0052747134684898445	0.0035813188039458543	0.004059737556773246	0.0	0.0015362672664542831	0.0018452602864792444	0.041424802498649105	0.015443394679048428	0.005947329718693606	0.0002298914517546713	0.005645558591707123	0.0	0.006918735641315177	0.13097791940232006	0.000812250801283998
Raw	Moore et al.	0.0025587302422745983	0.017284824675383725	0.0009444259771461683	0.014648481891438192	0.004927759524212982	0.016573024410204917	0.0	0.016441715211344854	0.018257788942633746	0.0	0.027892304843062488	0.010739316288129186	0.001946866602286157	0.22407842756409913	0.0009584727264261295
Raw	Moufarrej et al.	0.028931763814562195	0.006180049788058972	0.0034294664847237533	0.0	0.0005258974717753384	0.006424721332974004	0.00027734480807184436	0.012700527296603092	0.0	0.0	0.024328458247156903	0.0	0.005760699855564599	0.0795781186839909	0.003008616686130172
Raw	Roskams-Hieter B et al.	0.01867484754589177	0.0	0.0023801892621435616	0.0	0.0035761587233938963	0.0	0.011615055109657768	0.01544211443887522	0.01448166621066782	0.0	0.016794815810462715	0.0	0.01430489004114388	0.07168609652542401	0.0015076936758056103
Raw	Toden et al.	0.003846635426867584	0.0010279750822740352	0.0044571011770291324	0.008138210459894601	0.0	0.001647647787751172	0.005375275354458475	0.025775931559825827	0.012451448424870115	0.0012551523818928878	0.008512064555593613	0.0012551523818928878	0.0020518974619023744	0.2814733047474678	0.0005368747993808043
Raw	Ward Z et al.	0.014081960728603793		0.001731551571602541	0.00048391074199372053	0.007014301094592779	0.0015181357245902527	0.0023293717822605586	0.0013218242825741022	0.0033739345571460744	0.00016345264131745196	0.04725263257335233	0.00016345264131745196	0.029264592920910326	0.2251782388896455	0.0005805630972451903
TPM	Chalasani et al.	0.00251844647026489		0.006105026096573152	0.008851115497739426	0.004985056573666546	0.008581316106195946	0.010990414159086082	0.059381275832900204	0.011279776140191267	0.0	0.04615937883354204	0.0	0.006192254502279004	0.0030379965572310264	0.0041754077636008136
TPM	Chang et al.	0.0	0.023988938233767798	0.009057611115565911	0.0020536924070734264	0.005265840371248998	0.01487098572621659	0.0	0.015074088943567321	0.0038370242173393354	0.0013696891904720898	0.00965910351539312	0.0	0.003581526353937492	0.0029698429015391214	0.0
TPM	Chen et al.	0.03279593699557404	0.0053818360729342984	0.04265954236454794	0.0006436542080279217	0.003521146264083841	0.012079267073222488	0.012306225120687575	0.0192313641946672	0.03158716924334204	0.0025291820688078115	0.037070190194988584	0.0	0.0052679716608136085	0.02849092276521814	0.005830210603662289
TPM	Gardella et al.	0.00020239508976671594	0.04107409852672994	0.02640239548883616	0.010386698511328118	0.006816604240785007	0.02961467915740168	0.0019943253158261065	0.009359947627070375	0.03516956571883578	0.0	0.0695523043448586	0.0	0.012541754860877719	0.005960068933253071	0.0012503464546713694
TPM	Ibarra et al.	0.005931423022675575	0.006223159668073408	0.006942687896785982	0.004476626935282946	0.002078944073817146	0.003517064746408227	0.0382595895554263	0.007449103113139621	0.0035373485777898672	0.0	0.006131590824775102	0.0	0.006325400357973354	0.006506513337805941	0.0
TPM	Moore et al.	0.0032827996676680904	0.02246306041775159	0.001661545561377764	0.018209618003658168	0.02062721244884913	0.04220796457620146	0.0	0.025145898450216864	0.05638274224957551	0.0	0.07813568524344161	0.0028964620037699174	0.008491489204768499	0.0045265763040613916	0.0065185800101751346
TPM	Moufarrej et al.	0.023848237682562945	0.007587924815640856	0.007129466994310385	0.0010544534666722116	0.0010832193174531435	0.01735143478586576	0.0022521881862621607	0.014457721581583649	0.005844124088221769	0.0	0.027716955999750326	0.001291940855123963	0.006735896104687611	0.012885844014529413	0.010470950931290801
TPM	Roskams-Hieter B et al.	0.009843122695513573	0.0	0.009253693195483526	0.0	0.0	0.00716893846270672	0.018627787033762333	0.016803298647242282	0.0346078049195957	0.0	0.030542916530456488	0.0	0.01386452408729033	0.009835433487209944	0.000608743273773138
TPM	Toden et al.	3.0613117818933944e-05	0.002502125495096652	0.005752916537383412	0.0094010387860195	0.013353508388757263	0.022296873476098322	0.009445435308608308	0.061514252084772236	0.008192905524031402	0.0	0.005478351926010427	0.0	0.01062337946180758	0.0007951299803269363	0.0
